,Area,Year,Item,Element Code,Unit,value
502911,South-eastern Asia,1965-01-01,Oil palm fruit,5312,ha,140100.0
502914,South-eastern Asia,1965-01-01,"Onions and shallots, dry (excluding dehydrated)",5312,ha,127263.0
502917,South-eastern Asia,1965-01-01,"Onions and shallots, green",5312,ha,2512.0
502920,South-eastern Asia,1965-01-01,Oranges,5312,ha,50930.0
502925,South-eastern Asia,1965-01-01,Papayas,5312,ha,42890.0
502928,South-eastern Asia,1965-01-01,"Peas, dry",5312,ha,15455.0
502931,South-eastern Asia,1965-01-01,"Peas, green",5312,ha,6600.0
502934,South-eastern Asia,1965-01-01,"Pepper (Piper spp.), raw",5312,ha,30020.0
502938,South-eastern Asia,1965-01-01,"Pigeon peas, dry",5312,ha,81738.0
502941,South-eastern Asia,1965-01-01,Pineapples,5312,ha,129030.0
502944,South-eastern Asia,1965-01-01,Plantains and cooking bananas,5312,ha,33589.0
502947,South-eastern Asia,1965-01-01,Pomelos and grapefruits,5312,ha,15350.0
502950,South-eastern Asia,1965-01-01,Potatoes,5312,ha,37299.0
502954,South-eastern Asia,1965-01-01,"Pumpkins, squash and gourds",5312,ha,13900.0
502957,South-eastern Asia,1965-01-01,"Ramie, raw or retted",5312,ha,3500.0
502973,South-eastern Asia,1965-01-01,Rice,5312,ha,30230939.0
502976,South-eastern Asia,1965-01-01,"Seed cotton, unginned",5312,ha,345942.0
502979,South-eastern Asia,1965-01-01,Sesame seed,5312,ha,747759.0
502986,South-eastern Asia,1965-01-01,"Sisal, raw",5312,ha,5000.0
502989,South-eastern Asia,1965-01-01,Sorghum,5312,ha,30000.0
502993,South-eastern Asia,1965-01-01,Soya beans,5312,ha,663499.0
502996,South-eastern Asia,1965-01-01,Sugar cane,5312,ha,617642.0
502999,South-eastern Asia,1965-01-01,Sunflower seed,5312,ha,335.0
503003,South-eastern Asia,1965-01-01,Sweet potatoes,5312,ha,811392.0
503008,South-eastern Asia,1965-01-01,"Tangerines, mandarins, clementines",5312,ha,29910.0
503011,South-eastern Asia,1965-01-01,Taro,5312,ha,30830.0
503014,South-eastern Asia,1965-01-01,Tea leaves,5312,ha,177227.0
503017,South-eastern Asia,1965-01-01,Tomatoes,5312,ha,24470.0
503021,South-eastern Asia,1965-01-01,Unmanufactured tobacco,5312,ha,422080.0
503024,South-eastern Asia,1965-01-01,"Vanilla, raw",5312,ha,1000.0
503027,South-eastern Asia,1965-01-01,Watermelons,5312,ha,37410.0
503030,South-eastern Asia,1965-01-01,Wheat,5312,ha,111356.0
503033,South-eastern Asia,1965-01-01,Yams,5312,ha,5260.0
503037,South-eastern Asia,1966-01-01,"Abaca, manila hemp, raw",5312,ha,200698.0
503040,South-eastern Asia,1966-01-01,"Agave fibres, raw, n.e.c.",5312,ha,3010.0
503043,South-eastern Asia,1966-01-01,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5312,ha,1000.0
503046,South-eastern Asia,1966-01-01,Areca nuts,5312,ha,94735.0
503050,South-eastern Asia,1966-01-01,Avocados,5312,ha,11000.0
503053,South-eastern Asia,1966-01-01,Bananas,5312,ha,620583.0
503056,South-eastern Asia,1966-01-01,"Beans, dry",5312,ha,958110.0
503063,South-eastern Asia,1966-01-01,"Broad beans and horse beans, green",5312,ha,30.0
503068,South-eastern Asia,1966-01-01,Cabbages,5312,ha,43810.0
503071,South-eastern Asia,1966-01-01,Canary seed,5312,ha,1000.0
503074,South-eastern Asia,1966-01-01,Carrots and turnips,5312,ha,800.0
503077,South-eastern Asia,1966-01-01,"Cashew nuts, in shell",5312,ha,9200.0
503080,South-eastern Asia,1966-01-01,"Cassava, fresh",5312,ha,1902176.0
503083,South-eastern Asia,1966-01-01,Castor oil seeds,5312,ha,52765.0
503088,South-eastern Asia,1966-01-01,Cauliflowers and broccoli,5312,ha,3840.0
503091,South-eastern Asia,1966-01-01,Cereals n.e.c.,5312,ha,58700.0
503095,South-eastern Asia,1966-01-01,"Chick peas, dry",5312,ha,96066.0
503099,South-eastern Asia,1966-01-01,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5312,ha,113523.0
503102,South-eastern Asia,1966-01-01,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5312,ha,91810.0
503105,South-eastern Asia,1966-01-01,"Cinnamon and cinnamon-tree flowers, raw",5312,ha,11000.0
503108,South-eastern Asia,1966-01-01,"Cloves (whole stems), raw",5312,ha,52180.0
503111,South-eastern Asia,1966-01-01,Cocoa beans,5312,ha,19333.0
503115,South-eastern Asia,1966-01-01,"Coconuts, in shell",5312,ha,3225394.0
503118,South-eastern Asia,1966-01-01,"Coffee, green",5312,ha,342129.0
503122,South-eastern Asia,1966-01-01,"Corn, all",5312,ha,7137448.0
503128,South-eastern Asia,1966-01-01,"Cow peas, dry",5312,ha,21668.0
503132,South-eastern Asia,1966-01-01,Cucumbers and gherkins,5312,ha,36589.0
503136,South-eastern Asia,1966-01-01,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",5312,ha,246416.0
503140,South-eastern Asia,1966-01-01,"Ginger, raw",5312,ha,5300.0
503144,South-eastern Asia,1966-01-01,Grapes,5312,ha,100.0
503147,South-eastern Asia,1966-01-01,Green garlic,5312,ha,40670.0
503151,South-eastern Asia,1966-01-01,"Groundnuts, excluding shelled",5312,ha,1193136.0
503158,South-eastern Asia,1966-01-01,"Jute, raw or retted",5312,ha,49450.0
503162,South-eastern Asia,1966-01-01,Kapok fruit,5312,ha,146600.0
503166,South-eastern Asia,1966-01-01,Lemons and limes,5312,ha,14627.0
503169,South-eastern Asia,1966-01-01,"Lentils, dry",5312,ha,1186.0
503172,South-eastern Asia,1966-01-01,Lettuce and chicory,5312,ha,11.0
503175,South-eastern Asia,1966-01-01,"Mangoes, guavas and mangosteens",5312,ha,176600.0
503179,South-eastern Asia,1966-01-01,Millet,5312,ha,133306.0
503185,South-eastern Asia,1966-01-01,Mustard seed,5312,ha,4669.0
503191,South-eastern Asia,1966-01-01,"Nutmeg, mace, cardamoms, raw",5312,ha,14000.0
503197,South-eastern Asia,1966-01-01,Oil palm fruit,5312,ha,153650.0
503200,South-eastern Asia,1966-01-01,"Onions and shallots, dry (excluding dehydrated)",5312,ha,107532.0
503203,South-eastern Asia,1966-01-01,"Onions and shallots, green",5312,ha,2512.0
503206,South-eastern Asia,1966-01-01,Oranges,5312,ha,52360.0
503211,South-eastern Asia,1966-01-01,Papayas,5312,ha,44210.0
503214,South-eastern Asia,1966-01-01,"Peas, dry",5312,ha,17080.0
503217,South-eastern Asia,1966-01-01,"Peas, green",5312,ha,6700.0
503220,South-eastern Asia,1966-01-01,"Pepper (Piper spp.), raw",5312,ha,46213.0
503224,South-eastern Asia,1966-01-01,"Pigeon peas, dry",5312,ha,91948.0
503227,South-eastern Asia,1966-01-01,Pineapples,5312,ha,132066.0
503230,South-eastern Asia,1966-01-01,Plantains and cooking bananas,5312,ha,34399.0
503233,South-eastern Asia,1966-01-01,Pomelos and grapefruits,5312,ha,15580.0
503236,South-eastern Asia,1966-01-01,Potatoes,5312,ha,38413.0
503240,South-eastern Asia,1966-01-01,"Pumpkins, squash and gourds",5312,ha,14640.0
503243,South-eastern Asia,1966-01-01,"Ramie, raw or retted",5312,ha,3170.0
503259,South-eastern Asia,1966-01-01,Rice,5312,ha,31032450.0
503262,South-eastern Asia,1966-01-01,"Seed cotton, unginned",5312,ha,319427.0
503265,South-eastern Asia,1966-01-01,Sesame seed,5312,ha,529947.0
503272,South-eastern Asia,1966-01-01,"Sisal, raw",5312,ha,5300.0
503275,South-eastern Asia,1966-01-01,Sorghum,5312,ha,64000.0
503279,South-eastern Asia,1966-01-01,Soya beans,5312,ha,718502.0
503282,South-eastern Asia,1966-01-01,Sugar cane,5312,ha,561707.0
503285,South-eastern Asia,1966-01-01,Sunflower seed,5312,ha,782.0
503289,South-eastern Asia,1966-01-01,Sweet potatoes,5312,ha,785520.0
503294,South-eastern Asia,1966-01-01,"Tangerines, mandarins, clementines",5312,ha,32560.0
503297,South-eastern Asia,1966-01-01,Taro,5312,ha,29540.0
503300,South-eastern Asia,1966-01-01,Tea leaves,5312,ha,166412.0
503303,South-eastern Asia,1966-01-01,Tomatoes,5312,ha,24305.0
503307,South-eastern Asia,1966-01-01,Unmanufactured tobacco,5312,ha,428083.0
503310,South-eastern Asia,1966-01-01,"Vanilla, raw",5312,ha,1500.0
503313,South-eastern Asia,1966-01-01,Watermelons,5312,ha,48842.0
503316,South-eastern Asia,1966-01-01,Wheat,5312,ha,151770.0
503319,South-eastern Asia,1966-01-01,Yams,5312,ha,5040.0
503323,South-eastern Asia,1967-01-01,"Abaca, manila hemp, raw",5312,ha,188623.0
503326,South-eastern Asia,1967-01-01,"Agave fibres, raw, n.e.c.",5312,ha,3040.0
503329,South-eastern Asia,1967-01-01,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5312,ha,1000.0
503332,South-eastern Asia,1967-01-01,Areca nuts,5312,ha,96044.0
503336,South-eastern Asia,1967-01-01,Avocados,5312,ha,11000.0
503339,South-eastern Asia,1967-01-01,Bananas,5312,ha,612453.0
503342,South-eastern Asia,1967-01-01,"Beans, dry",5312,ha,977000.0
503349,South-eastern Asia,1967-01-01,"Broad beans and horse beans, green",5312,ha,30.0
503354,South-eastern Asia,1967-01-01,Cabbages,5312,ha,42640.0
503357,South-eastern Asia,1967-01-01,Canary seed,5312,ha,1000.0
503360,South-eastern Asia,1967-01-01,Carrots and turnips,5312,ha,800.0
503363,South-eastern Asia,1967-01-01,"Cashew nuts, in shell",5312,ha,9800.0
503366,South-eastern Asia,1967-01-01,"Cassava, fresh",5312,ha,1917634.0
503369,South-eastern Asia,1967-01-01,Castor oil seeds,5312,ha,56125.0
503374,South-eastern Asia,1967-01-01,Cauliflowers and broccoli,5312,ha,3860.0
503377,South-eastern Asia,1967-01-01,Cereals n.e.c.,5312,ha,51800.0
503381,South-eastern Asia,1967-01-01,"Chick peas, dry",5312,ha,98999.0
503385,South-eastern Asia,1967-01-01,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5312,ha,95272.0
503388,South-eastern Asia,1967-01-01,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5312,ha,91820.0
503391,South-eastern Asia,1967-01-01,"Cinnamon and cinnamon-tree flowers, raw",5312,ha,15000.0
503394,South-eastern Asia,1967-01-01,"Cloves (whole stems), raw",5312,ha,27190.0
503397,South-eastern Asia,1967-01-01,Cocoa beans,5312,ha,21126.0
503401,South-eastern Asia,1967-01-01,"Coconuts, in shell",5312,ha,3448548.0
503404,South-eastern Asia,1967-01-01,"Coffee, green",5312,ha,388156.0
503408,South-eastern Asia,1967-01-01,"Corn, all",5312,ha,6004959.0
503414,South-eastern Asia,1967-01-01,"Cow peas, dry",5312,ha,21265.0
503418,South-eastern Asia,1967-01-01,Cucumbers and gherkins,5312,ha,40643.0
503422,South-eastern Asia,1967-01-01,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",5312,ha,253347.0
503426,South-eastern Asia,1967-01-01,"Ginger, raw",5312,ha,5150.0
503430,South-eastern Asia,1967-01-01,Grapes,5312,ha,100.0
503433,South-eastern Asia,1967-01-01,Green garlic,5312,ha,44303.0
503437,South-eastern Asia,1967-01-01,"Groundnuts, excluding shelled",5312,ha,1035103.0
503444,South-eastern Asia,1967-01-01,"Jute, raw or retted",5312,ha,45124.0
503448,South-eastern Asia,1967-01-01,Kapok fruit,5312,ha,146840.0
503452,South-eastern Asia,1967-01-01,Lemons and limes,5312,ha,14495.0
503455,South-eastern Asia,1967-01-01,"Lentils, dry",5312,ha,1284.0
503458,South-eastern Asia,1967-01-01,Lettuce and chicory,5312,ha,12.0
503461,South-eastern Asia,1967-01-01,"Mangoes, guavas and mangosteens",5312,ha,196820.0
503465,South-eastern Asia,1967-01-01,Millet,5312,ha,161730.0
503471,South-eastern Asia,1967-01-01,Mustard seed,5312,ha,4966.0
503477,South-eastern Asia,1967-01-01,"Nutmeg, mace, cardamoms, raw",5312,ha,15000.0
503483,South-eastern Asia,1967-01-01,Oil palm fruit,5312,ha,164750.0
503486,South-eastern Asia,1967-01-01,"Onions and shallots, dry (excluding dehydrated)",5312,ha,110274.0
503489,South-eastern Asia,1967-01-01,"Onions and shallots, green",5312,ha,2612.0
503492,South-eastern Asia,1967-01-01,Oranges,5312,ha,54100.0
503497,South-eastern Asia,1967-01-01,Papayas,5312,ha,44270.0
503500,South-eastern Asia,1967-01-01,"Peas, dry",5312,ha,17702.0
503503,South-eastern Asia,1967-01-01,"Peas, green",5312,ha,6900.0
503506,South-eastern Asia,1967-01-01,"Pepper (Piper spp.), raw",5312,ha,31473.0
503510,South-eastern Asia,1967-01-01,"Pigeon peas, dry",5312,ha,76075.0
503513,South-eastern Asia,1967-01-01,Pineapples,5312,ha,120902.0
503516,South-eastern Asia,1967-01-01,Plantains and cooking bananas,5312,ha,36827.0
503519,South-eastern Asia,1967-01-01,Pomelos and grapefruits,5312,ha,16180.0
503522,South-eastern Asia,1967-01-01,Potatoes,5312,ha,35642.0
503526,South-eastern Asia,1967-01-01,"Pumpkins, squash and gourds",5312,ha,15544.0
503529,South-eastern Asia,1967-01-01,"Ramie, raw or retted",5312,ha,2840.0
503545,South-eastern Asia,1967-01-01,Rice,5312,ha,30311579.0
503548,South-eastern Asia,1967-01-01,"Seed cotton, unginned",5312,ha,303293.0
503551,South-eastern Asia,1967-01-01,Sesame seed,5312,ha,526009.0
503558,South-eastern Asia,1967-01-01,"Sisal, raw",5312,ha,5600.0
503561,South-eastern Asia,1967-01-01,Sorghum,5312,ha,20320.0
503565,South-eastern Asia,1967-01-01,Soya beans,5312,ha,715847.0
503568,South-eastern Asia,1967-01-01,Sugar cane,5312,ha,535923.0
503571,South-eastern Asia,1967-01-01,Sunflower seed,5312,ha,681.0
503575,South-eastern Asia,1967-01-01,Sweet potatoes,5312,ha,737047.0
503580,South-eastern Asia,1967-01-01,"Tangerines, mandarins, clementines",5312,ha,32550.0
503583,South-eastern Asia,1967-01-01,Taro,5312,ha,30100.0
503586,South-eastern Asia,1967-01-01,Tea leaves,5312,ha,164430.0
503589,South-eastern Asia,1967-01-01,Tomatoes,5312,ha,27850.0
503593,South-eastern Asia,1967-01-01,Unmanufactured tobacco,5312,ha,389008.0
503596,South-eastern Asia,1967-01-01,"Vanilla, raw",5312,ha,1500.0
503599,South-eastern Asia,1967-01-01,Watermelons,5312,ha,51960.0
503602,South-eastern Asia,1967-01-01,Wheat,5312,ha,134148.0
503605,South-eastern Asia,1967-01-01,Yams,5312,ha,4960.0
503609,South-eastern Asia,1968-01-01,"Abaca, manila hemp, raw",5312,ha,172224.0
503612,South-eastern Asia,1968-01-01,"Agave fibres, raw, n.e.c.",5312,ha,2950.0
503615,South-eastern Asia,1968-01-01,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5312,ha,1000.0
503618,South-eastern Asia,1968-01-01,Areca nuts,5312,ha,94853.0
503622,South-eastern Asia,1968-01-01,Avocados,5312,ha,11000.0
503625,South-eastern Asia,1968-01-01,Bananas,5312,ha,606547.0
503628,South-eastern Asia,1968-01-01,"Beans, dry",5312,ha,944325.0
503635,South-eastern Asia,1968-01-01,"Broad beans and horse beans, green",5312,ha,30.0
503640,South-eastern Asia,1968-01-01,Cabbages,5312,ha,42593.0
503643,South-eastern Asia,1968-01-01,Canary seed,5312,ha,1000.0
503646,South-eastern Asia,1968-01-01,Carrots and turnips,5312,ha,833.0
503649,South-eastern Asia,1968-01-01,"Cashew nuts, in shell",5312,ha,10000.0
503652,South-eastern Asia,1968-01-01,"Cassava, fresh",5312,ha,1924957.0
503655,South-eastern Asia,1968-01-01,Castor oil seeds,5312,ha,47020.0
503660,South-eastern Asia,1968-01-01,Cauliflowers and broccoli,5312,ha,3860.0
503663,South-eastern Asia,1968-01-01,Cereals n.e.c.,5312,ha,55875.0
503667,South-eastern Asia,1968-01-01,"Chick peas, dry",5312,ha,97469.0
503671,South-eastern Asia,1968-01-01,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5312,ha,96525.0
503674,South-eastern Asia,1968-01-01,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5312,ha,85449.0
503677,South-eastern Asia,1968-01-01,"Cinnamon and cinnamon-tree flowers, raw",5312,ha,16500.0
503680,South-eastern Asia,1968-01-01,"Cloves (whole stems), raw",5312,ha,53200.0
503683,South-eastern Asia,1968-01-01,Cocoa beans,5312,ha,21840.0
503687,South-eastern Asia,1968-01-01,"Coconuts, in shell",5312,ha,3487642.0
503690,South-eastern Asia,1968-01-01,"Coffee, green",5312,ha,367112.0
503694,South-eastern Asia,1968-01-01,"Corn, all",5312,ha,6694646.0
503700,South-eastern Asia,1968-01-01,"Cow peas, dry",5312,ha,21133.0
503704,South-eastern Asia,1968-01-01,Cucumbers and gherkins,5312,ha,35823.0
503708,South-eastern Asia,1968-01-01,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",5312,ha,271668.0
503712,South-eastern Asia,1968-01-01,"Ginger, raw",5312,ha,5280.0
503716,South-eastern Asia,1968-01-01,Grapes,5312,ha,100.0
503719,South-eastern Asia,1968-01-01,Green garlic,5312,ha,29411.0
503723,South-eastern Asia,1968-01-01,"Groundnuts, excluding shelled",5312,ha,1144805.0
503730,South-eastern Asia,1968-01-01,"Jute, raw or retted",5312,ha,52541.0
503734,South-eastern Asia,1968-01-01,Kapok fruit,5312,ha,146620.0
503738,South-eastern Asia,1968-01-01,Lemons and limes,5312,ha,14399.0
503741,South-eastern Asia,1968-01-01,"Lentils, dry",5312,ha,1484.0
503744,South-eastern Asia,1968-01-01,Lettuce and chicory,5312,ha,12.0
503747,South-eastern Asia,1968-01-01,"Mangoes, guavas and mangosteens",5312,ha,197600.0
503751,South-eastern Asia,1968-01-01,Millet,5312,ha,172718.0
503757,South-eastern Asia,1968-01-01,Mustard seed,5312,ha,5006.0
503763,South-eastern Asia,1968-01-01,"Nutmeg, mace, cardamoms, raw",5312,ha,17000.0
503769,South-eastern Asia,1968-01-01,Oil palm fruit,5312,ha,190350.0
503772,South-eastern Asia,1968-01-01,"Onions and shallots, dry (excluding dehydrated)",5312,ha,104523.0
503775,South-eastern Asia,1968-01-01,"Onions and shallots, green",5312,ha,2612.0
503778,South-eastern Asia,1968-01-01,Oranges,5312,ha,55330.0
503783,South-eastern Asia,1968-01-01,Papayas,5312,ha,50210.0
503786,South-eastern Asia,1968-01-01,"Peas, dry",5312,ha,16411.0
503789,South-eastern Asia,1968-01-01,"Peas, green",5312,ha,7000.0
503792,South-eastern Asia,1968-01-01,"Pepper (Piper spp.), raw",5312,ha,49171.0
503796,South-eastern Asia,1968-01-01,"Pigeon peas, dry",5312,ha,65819.0
503799,South-eastern Asia,1968-01-01,Pineapples,5312,ha,122458.0
503802,South-eastern Asia,1968-01-01,Plantains and cooking bananas,5312,ha,37636.0
503805,South-eastern Asia,1968-01-01,Pomelos and grapefruits,5312,ha,16210.0
503808,South-eastern Asia,1968-01-01,Potatoes,5312,ha,32693.0
503812,South-eastern Asia,1968-01-01,"Pumpkins, squash and gourds",5312,ha,16383.0
503815,South-eastern Asia,1968-01-01,"Ramie, raw or retted",5312,ha,1150.0
503831,South-eastern Asia,1968-01-01,Rice,5312,ha,31604972.0
503834,South-eastern Asia,1968-01-01,"Seed cotton, unginned",5312,ha,309152.0
503837,South-eastern Asia,1968-01-01,Sesame seed,5312,ha,695692.0
503844,South-eastern Asia,1968-01-01,"Sisal, raw",5312,ha,4600.0
503847,South-eastern Asia,1968-01-01,Sorghum,5312,ha,29519.0
503851,South-eastern Asia,1968-01-01,Soya beans,5312,ha,787477.0
503854,South-eastern Asia,1968-01-01,Sugar cane,5312,ha,544445.0
503857,South-eastern Asia,1968-01-01,Sunflower seed,5312,ha,700.0
503861,South-eastern Asia,1968-01-01,Sweet potatoes,5312,ha,780192.0
503866,South-eastern Asia,1968-01-01,"Tangerines, mandarins, clementines",5312,ha,31890.0
503869,South-eastern Asia,1968-01-01,Taro,5312,ha,30600.0
503872,South-eastern Asia,1968-01-01,Tea leaves,5312,ha,162896.0
503875,South-eastern Asia,1968-01-01,Tomatoes,5312,ha,32908.0
503879,South-eastern Asia,1968-01-01,Unmanufactured tobacco,5312,ha,433045.0
503882,South-eastern Asia,1968-01-01,"Vanilla, raw",5312,ha,1500.0
503885,South-eastern Asia,1968-01-01,Watermelons,5312,ha,62550.0
503888,South-eastern Asia,1968-01-01,Wheat,5312,ha,88753.0
503891,South-eastern Asia,1968-01-01,Yams,5312,ha,4950.0
503895,South-eastern Asia,1969-01-01,"Abaca, manila hemp, raw",5312,ha,175060.0
503898,South-eastern Asia,1969-01-01,"Agave fibres, raw, n.e.c.",5312,ha,2800.0
503901,South-eastern Asia,1969-01-01,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5312,ha,1000.0
503904,South-eastern Asia,1969-01-01,Areca nuts,5312,ha,100567.0
503908,South-eastern Asia,1969-01-01,Avocados,5312,ha,10500.0
503911,South-eastern Asia,1969-01-01,Bananas,5312,ha,680553.0
503914,South-eastern Asia,1969-01-01,"Beans, dry",5312,ha,962320.0
503921,South-eastern Asia,1969-01-01,"Broad beans and horse beans, green",5312,ha,30.0
503926,South-eastern Asia,1969-01-01,Cabbages,5312,ha,44040.0
503929,South-eastern Asia,1969-01-01,Canary seed,5312,ha,1000.0
503932,South-eastern Asia,1969-01-01,Carrots and turnips,5312,ha,1000.0
503935,South-eastern Asia,1969-01-01,"Cashew nuts, in shell",5312,ha,10100.0
503938,South-eastern Asia,1969-01-01,"Cassava, fresh",5312,ha,1909039.0
503941,South-eastern Asia,1969-01-01,Castor oil seeds,5312,ha,49445.0
503946,South-eastern Asia,1969-01-01,Cauliflowers and broccoli,5312,ha,3880.0
503949,South-eastern Asia,1969-01-01,Cereals n.e.c.,5312,ha,61577.0
503953,South-eastern Asia,1969-01-01,"Chick peas, dry",5312,ha,153852.0
503957,South-eastern Asia,1969-01-01,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5312,ha,100420.0
503960,South-eastern Asia,1969-01-01,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5312,ha,101940.0
