,decade,Area,Item,value
419,1960-01-01,Eastern Asia,"Onions and shallots, dry (excluding dehydrated)",4623065.222222222
420,1960-01-01,Eastern Asia,"Onions and shallots, green",661410.6666666666
421,1960-01-01,Eastern Asia,Oranges,296312.55555555556
422,1960-01-01,Eastern Asia,Palm kernels,14444.444444444445
423,1960-01-01,Eastern Asia,Palm oil,57777.77777777778
424,1960-01-01,Eastern Asia,Papayas,13809.333333333334
425,1960-01-01,Eastern Asia,Peaches and nectarines,698282.1111111111
426,1960-01-01,Eastern Asia,Pears,994671.3333333334
427,1960-01-01,Eastern Asia,"Peas, dry",2851292.4444444445
428,1960-01-01,Eastern Asia,"Peas, green",251651.33333333334
429,1960-01-01,Eastern Asia,"Pepper (Piper spp.), raw",1337.7777777777778
430,1960-01-01,Eastern Asia,"Peppermint, spearmint",34814.555555555555
431,1960-01-01,Eastern Asia,Persimmons,910699.6666666666
432,1960-01-01,Eastern Asia,Pineapples,356266.1111111111
433,1960-01-01,Eastern Asia,"Pistachios, in shell",6166.666666666667
434,1960-01-01,Eastern Asia,Plums and sloes,444330.0
435,1960-01-01,Eastern Asia,Pomelos and grapefruits,18034.11111111111
436,1960-01-01,Eastern Asia,Potatoes,20449055.666666668
437,1960-01-01,Eastern Asia,"Pumpkins, squash and gourds",965245.8888888889
438,1960-01-01,Eastern Asia,"Pyrethrum, dried flowers",1466.6666666666667
439,1960-01-01,Eastern Asia,"Ramie, raw or retted",24775.88888888889
440,1960-01-01,Eastern Asia,Rape or colza seed,943569.4444444445
441,1960-01-01,Eastern Asia,"Rapeseed or canola oil, crude",346393.21888888883
442,1960-01-01,Eastern Asia,Raw silk (not thrown),30998.333333333332
443,1960-01-01,Eastern Asia,Rice,109237711.33333333
444,1960-01-01,Eastern Asia,Rye,1339551.888888889
445,1960-01-01,Eastern Asia,"Safflower-seed oil, crude",41555.555555555555
446,1960-01-01,Eastern Asia,"Seed cotton, unginned",5237456.777777778
447,1960-01-01,Eastern Asia,Sesame seed,273885.3333333333
448,1960-01-01,Eastern Asia,"Sisal, raw",18740.555555555555
449,1960-01-01,Eastern Asia,Sorghum,7680169.222222222
450,1960-01-01,Eastern Asia,Soya bean oil,578919.2888888889
451,1960-01-01,Eastern Asia,Soya beans,8012267.777777778
452,1960-01-01,Eastern Asia,Spinach,1757927.0
453,1960-01-01,Eastern Asia,Strawberries,88188.88888888889
454,1960-01-01,Eastern Asia,String beans,97928.66666666667
455,1960-01-01,Eastern Asia,Sugar beet,3237900.0
456,1960-01-01,Eastern Asia,Sugar cane,19729590.111111112
457,1960-01-01,Eastern Asia,Sunflower seed,67111.11111111111
458,1960-01-01,Eastern Asia,"Sunflower-seed oil, crude",29929.105555555558
459,1960-01-01,Eastern Asia,Sweet potatoes,95097050.22222222
460,1960-01-01,Eastern Asia,Tallow,8871.111111111111
461,1960-01-01,Eastern Asia,Tallowtree seeds,637777.7777777778
462,1960-01-01,Eastern Asia,"Tangerines, mandarins, clementines",1703173.111111111
463,1960-01-01,Eastern Asia,Taro,1319197.3333333333
464,1960-01-01,Eastern Asia,Tea leaves,203188.66666666666
465,1960-01-01,Eastern Asia,Tomatoes,4838256.555555556
466,1960-01-01,Eastern Asia,"True hemp, raw or retted",81288.0
467,1960-01-01,Eastern Asia,Tung nuts,285000.0
468,1960-01-01,Eastern Asia,Unmanufactured tobacco,919945.3333333334
469,1960-01-01,Eastern Asia,"Walnuts, in shell",42995.333333333336
470,1960-01-01,Eastern Asia,Watermelons,6807713.555555556
471,1960-01-01,Eastern Asia,Wheat,24359603.0
472,1960-01-01,Eastern Asia,"Whey, condensed",4407.466666666666
473,1960-01-01,Eastern Asia,Wine,13728.888888888889
474,1960-01-01,Eastern Asia,Yams,71355.55555555556
475,1960-01-01,Eastern Europe,"Almonds, in shell",6148.333333333333
476,1960-01-01,Eastern Europe,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",3144.4444444444443
477,1960-01-01,Eastern Europe,Apples,4505561.555555556
478,1960-01-01,Eastern Europe,Apricots,366794.55555555556
479,1960-01-01,Eastern Europe,Asparagus,760.7777777777778
480,1960-01-01,Eastern Europe,Barley,27488757.111111112
481,1960-01-01,Eastern Europe,"Beans, dry",277663.8888888889
482,1960-01-01,Eastern Europe,Blueberries,10777.777777777777
483,1960-01-01,Eastern Europe,"Broad beans and horse beans, dry",16177.444444444445
484,1960-01-01,Eastern Europe,"Broad beans and horse beans, green",2852.8888888888887
485,1960-01-01,Eastern Europe,Buckwheat,890465.8888888889
486,1960-01-01,Eastern Europe,Cabbages,8936474.666666666
487,1960-01-01,Eastern Europe,Carrots and turnips,1877281.2222222222
488,1960-01-01,Eastern Europe,Castor oil seeds,69951.77777777778
489,1960-01-01,Eastern Europe,Cauliflowers and broccoli,219204.33333333334
490,1960-01-01,Eastern Europe,Cereals n.e.c.,84315.0
491,1960-01-01,Eastern Europe,Cherries,275863.8888888889
492,1960-01-01,Eastern Europe,"Chestnuts, in shell",4107.555555555556
493,1960-01-01,Eastern Europe,"Chick peas, dry",1902.2222222222222
494,1960-01-01,Eastern Europe,Chicory roots,59566.666666666664
495,1960-01-01,Eastern Europe,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",143191.88888888888
496,1960-01-01,Eastern Europe,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",638394.7777777778
497,1960-01-01,Eastern Europe,Coconut oil,7558.836666666666
498,1960-01-01,Eastern Europe,"Corn, all",24060377.0
499,1960-01-01,Eastern Europe,"Cotton lint, ginned",1849469.0
500,1960-01-01,Eastern Europe,Cotton seed,3320209.6666666665
501,1960-01-01,Eastern Europe,Cottonseed oil,489326.75222222216
502,1960-01-01,Eastern Europe,Cucumbers and gherkins,2039666.4444444445
503,1960-01-01,Eastern Europe,Currants,67533.88888888889
504,1960-01-01,Eastern Europe,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",3833.3333333333335
505,1960-01-01,Eastern Europe,"Flax, processed but not spun",535343.7777777778
506,1960-01-01,Eastern Europe,Gooseberries,35687.88888888889
507,1960-01-01,Eastern Europe,Grapes,6119603.666666667
508,1960-01-01,Eastern Europe,Green garlic,57899.555555555555
509,1960-01-01,Eastern Europe,Groundnut oil,21174.874444444446
510,1960-01-01,Eastern Europe,"Groundnuts, excluding shelled",1838.6666666666667
511,1960-01-01,Eastern Europe,"Hazelnuts, in shell",2155.1111111111113
512,1960-01-01,Eastern Europe,Hempseed,39213.333333333336
513,1960-01-01,Eastern Europe,Hop cones,18647.0
514,1960-01-01,Eastern Europe,"Lentils, dry",43796.666666666664
515,1960-01-01,Eastern Europe,Lettuce and chicory,74051.11111111111
516,1960-01-01,Eastern Europe,Linseed,590389.2222222222
517,1960-01-01,Eastern Europe,Lupins,604926.6666666666
518,1960-01-01,Eastern Europe,Margarine and shortening,815181.2222222222
519,1960-01-01,Eastern Europe,Melonseed,1155.5555555555557
520,1960-01-01,Eastern Europe,Millet,2641000.222222222
521,1960-01-01,Eastern Europe,Mixed grain,761340.3333333334
522,1960-01-01,Eastern Europe,Molasses,3962392.888888889
523,1960-01-01,Eastern Europe,Mushrooms and truffles,5621.555555555556
524,1960-01-01,Eastern Europe,Mustard seed,78184.77777777778
525,1960-01-01,Eastern Europe,Natural honey,235044.66666666666
526,1960-01-01,Eastern Europe,Oats,11508662.666666666
527,1960-01-01,Eastern Europe,Oil of linseed,162923.76444444444
528,1960-01-01,Eastern Europe,Oil of maize,11067.28888888889
529,1960-01-01,Eastern Europe,Oil of palm kernel,10198.135555555556
530,1960-01-01,Eastern Europe,Oil of sesame seed,5761.013333333333
531,1960-01-01,Eastern Europe,"Onions and shallots, dry (excluding dehydrated)",1553146.0
532,1960-01-01,Eastern Europe,"Onions and shallots, green",26316.0
533,1960-01-01,Eastern Europe,Oranges,38400.0
534,1960-01-01,Eastern Europe,Peaches and nectarines,317584.0
535,1960-01-01,Eastern Europe,Pears,776971.0
536,1960-01-01,Eastern Europe,"Peas, dry",5069918.444444444
537,1960-01-01,Eastern Europe,"Peas, green",283935.3333333333
538,1960-01-01,Eastern Europe,Plums and sloes,1771202.3333333333
539,1960-01-01,Eastern Europe,Poppy seed,15346.777777777777
540,1960-01-01,Eastern Europe,Potatoes,143566106.66666666
541,1960-01-01,Eastern Europe,"Pumpkins, squash and gourds",965943.6666666666
542,1960-01-01,Eastern Europe,Quinces,96836.22222222222
543,1960-01-01,Eastern Europe,Rape or colza seed,469663.55555555556
544,1960-01-01,Eastern Europe,"Rapeseed or canola oil, crude",155560.60111111111
545,1960-01-01,Eastern Europe,Raspberries,72118.77777777778
546,1960-01-01,Eastern Europe,Raw silk (not thrown),3090.3333333333335
547,1960-01-01,Eastern Europe,Rice,723355.6666666666
548,1960-01-01,Eastern Europe,Rye,21577855.111111112
549,1960-01-01,Eastern Europe,Safflower seed,4822.222222222223
550,1960-01-01,Eastern Europe,"Safflower-seed oil, crude",1424.8266666666668
551,1960-01-01,Eastern Europe,"Seed cotton, unginned",5440049.444444444
552,1960-01-01,Eastern Europe,Sesame seed,542.7777777777778
553,1960-01-01,Eastern Europe,Sorghum,99234.33333333333
554,1960-01-01,Eastern Europe,Sour cherries,179817.55555555556
555,1960-01-01,Eastern Europe,Soya bean oil,59283.11111111111
556,1960-01-01,Eastern Europe,Soya beans,472237.77777777775
557,1960-01-01,Eastern Europe,Spinach,13166.333333333334
558,1960-01-01,Eastern Europe,Strawberries,221788.33333333334
559,1960-01-01,Eastern Europe,Sugar beet,97099425.44444445
560,1960-01-01,Eastern Europe,Sunflower seed,6791529.0
561,1960-01-01,Eastern Europe,"Sunflower-seed oil, crude",2269801.7588888886
562,1960-01-01,Eastern Europe,Tallow,376951.45222222223
563,1960-01-01,Eastern Europe,Tea leaves,50992.77777777778
564,1960-01-01,Eastern Europe,Tomatoes,5642583.777777778
565,1960-01-01,Eastern Europe,"True hemp, raw or retted",174491.44444444444
566,1960-01-01,Eastern Europe,Tung nuts,2500.0
567,1960-01-01,Eastern Europe,Unmanufactured tobacco,448481.6666666667
568,1960-01-01,Eastern Europe,Vetches,1506286.6666666667
569,1960-01-01,Eastern Europe,"Walnuts, in shell",104017.33333333333
570,1960-01-01,Eastern Europe,Watermelons,3245778.4444444445
571,1960-01-01,Eastern Europe,Wheat,85594243.66666667
572,1960-01-01,Eastern Europe,Wine,2904533.888888889
573,1960-01-01,Melanesia,Bananas,352974.8888888889
574,1960-01-01,Melanesia,"Cassava, fresh",136377.77777777778
575,1960-01-01,Melanesia,Cocoa beans,19607.555555555555
576,1960-01-01,Melanesia,Coconut oil,45576.72888888889
577,1960-01-01,Melanesia,"Coconuts, in shell",1375021.0
578,1960-01-01,Melanesia,"Coffee, green",12366.333333333334
579,1960-01-01,Melanesia,"Corn, all",77109.66666666667
580,1960-01-01,Melanesia,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",209711.11111111112
581,1960-01-01,Melanesia,"Ginger, raw",160.0
582,1960-01-01,Melanesia,"Groundnuts, excluding shelled",2855.0
583,1960-01-01,Melanesia,"Mangoes, guavas and mangosteens",52.77777777777778
584,1960-01-01,Melanesia,Molasses,79444.44444444444
585,1960-01-01,Melanesia,Natural honey,64.77777777777777
586,1960-01-01,Melanesia,Oil palm fruit,1111.111111111111
587,1960-01-01,Melanesia,Okra,50.0
588,1960-01-01,Melanesia,Oranges,366.6666666666667
589,1960-01-01,Melanesia,Palm kernels,44.44444444444444
590,1960-01-01,Melanesia,Palm oil,222.22222222222223
591,1960-01-01,Melanesia,"Pepper (Piper spp.), raw",49.44444444444444
592,1960-01-01,Melanesia,Pineapples,6350.0
593,1960-01-01,Melanesia,Plantains and cooking bananas,2833.3333333333335
594,1960-01-01,Melanesia,Potatoes,1318.5555555555557
595,1960-01-01,Melanesia,"Pumpkins, squash and gourds",119.22222222222223
596,1960-01-01,Melanesia,"Pyrethrum, dried flowers",277.3333333333333
597,1960-01-01,Melanesia,Rice,20286.555555555555
598,1960-01-01,Melanesia,Sorghum,591.0
599,1960-01-01,Melanesia,Sugar cane,2188972.111111111
600,1960-01-01,Melanesia,Sweet potatoes,354711.1111111111
601,1960-01-01,Melanesia,Taro,195900.0
602,1960-01-01,Melanesia,Tea leaves,57.0
603,1960-01-01,Melanesia,Tomatoes,63.77777777777778
604,1960-01-01,Melanesia,Unmanufactured tobacco,636.7777777777778
605,1960-01-01,Melanesia,Watermelons,300.0
606,1960-01-01,Melanesia,Wheat,102.55555555555556
607,1960-01-01,Melanesia,Yams,157496.66666666666
608,1960-01-01,Micronesia,Bananas,2237.777777777778
609,1960-01-01,Micronesia,Coconut oil,292.25625
610,1960-01-01,Micronesia,"Coconuts, in shell",63194.444444444445
611,1960-01-01,Micronesia,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",5277.777777777777
612,1960-01-01,Micronesia,Taro,916.6666666666666
613,1960-01-01,Middle Africa,"Abaca, manila hemp, raw",366.77777777777777
614,1960-01-01,Middle Africa,Avocados,36012.22222222222
615,1960-01-01,Middle Africa,"Bambara beans, dry",15118.0
616,1960-01-01,Middle Africa,Bananas,685098.5555555555
617,1960-01-01,Middle Africa,Barley,809.0
618,1960-01-01,Middle Africa,"Beans, dry",212929.77777777778
619,1960-01-01,Middle Africa,Cabbages,4310.666666666667
620,1960-01-01,Middle Africa,Carrots and turnips,230.22222222222223
621,1960-01-01,Middle Africa,"Cashew nuts, in shell",1077.7777777777778
622,1960-01-01,Middle Africa,"Cassava, fresh",12849085.666666666
623,1960-01-01,Middle Africa,Castor oil seeds,4754.333333333333
624,1960-01-01,Middle Africa,Cereals n.e.c.,7566.666666666667
625,1960-01-01,Middle Africa,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",19095.88888888889
626,1960-01-01,Middle Africa,"Cinnamon and cinnamon-tree flowers, raw",14.333333333333334
627,1960-01-01,Middle Africa,Cocoa beans,141573.77777777778
628,1960-01-01,Middle Africa,Coconut oil,315.6044444444444
629,1960-01-01,Middle Africa,"Coconuts, in shell",55411.11111111111
630,1960-01-01,Middle Africa,"Coffee, green",344823.22222222225
631,1960-01-01,Middle Africa,"Corn, all",1220078.4444444445
632,1960-01-01,Middle Africa,"Cotton lint, ginned",93106.66666666667
633,1960-01-01,Middle Africa,Cotton seed,163209.66666666666
634,1960-01-01,Middle Africa,Cottonseed oil,8469.017777777779
635,1960-01-01,Middle Africa,"Cow peas, dry",34266.666666666664
636,1960-01-01,Middle Africa,Cucumbers and gherkins,221.11111111111111
637,1960-01-01,Middle Africa,Dates,21111.11111111111
638,1960-01-01,Middle Africa,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",71155.55555555556
639,1960-01-01,Middle Africa,Groundnut oil,43471.98
640,1960-01-01,Middle Africa,"Groundnuts, excluding shelled",571406.6666666666
641,1960-01-01,Middle Africa,Kola nuts,6841.666666666667
642,1960-01-01,Middle Africa,Lemons and limes,6603.888888888889
643,1960-01-01,Middle Africa,Lettuce and chicory,7021.333333333333
644,1960-01-01,Middle Africa,"Mangoes, guavas and mangosteens",148333.33333333334
645,1960-01-01,Middle Africa,Melonseed,75112.88888888889
646,1960-01-01,Middle Africa,Millet,483665.0
647,1960-01-01,Middle Africa,Molasses,53344.50111111111
648,1960-01-01,Middle Africa,Natural honey,25120.333333333332
649,1960-01-01,Middle Africa,Oats,8496.0
650,1960-01-01,Middle Africa,Oil of palm kernel,56490.06555555555
651,1960-01-01,Middle Africa,Oil of sesame seed,1386.6666666666667
652,1960-01-01,Middle Africa,Oil palm fruit,2286109.3333333335
653,1960-01-01,Middle Africa,"Onions and shallots, dry (excluding dehydrated)",20381.11111111111
654,1960-01-01,Middle Africa,"Onions and shallots, green",2555.5555555555557
655,1960-01-01,Middle Africa,Oranges,126666.66666666667
656,1960-01-01,Middle Africa,Palm kernels,178691.55555555556
657,1960-01-01,Middle Africa,Palm oil,321468.1111111111
658,1960-01-01,Middle Africa,Papayas,134111.11111111112
659,1960-01-01,Middle Africa,"Peas, dry",3100.0
660,1960-01-01,Middle Africa,"Pepper (Piper spp.), raw",35.44444444444444
661,1960-01-01,Middle Africa,"Pigeon peas, dry",3166.6666666666665
662,1960-01-01,Middle Africa,Pineapples,137793.66666666666
663,1960-01-01,Middle Africa,Plantains and cooking bananas,1919332.2222222222
664,1960-01-01,Middle Africa,Pomelos and grapefruits,16562.777777777777
665,1960-01-01,Middle Africa,Potatoes,83574.11111111111
666,1960-01-01,Middle Africa,"Pumpkins, squash and gourds",24820.88888888889
667,1960-01-01,Middle Africa,Rice,177646.77777777778
668,1960-01-01,Middle Africa,"Seed cotton, unginned",261031.0
669,1960-01-01,Middle Africa,Sesame seed,26029.0
670,1960-01-01,Middle Africa,"Sisal, raw",66139.11111111111
671,1960-01-01,Middle Africa,Sorghum,692887.0
672,1960-01-01,Middle Africa,Soya beans,1760.5555555555557
673,1960-01-01,Middle Africa,Sugar cane,1820601.2222222222
674,1960-01-01,Middle Africa,Sunflower seed,6944.444444444444
675,1960-01-01,Middle Africa,"Sunflower-seed oil, crude",2291.9944444444445
676,1960-01-01,Middle Africa,Sweet potatoes,568107.6666666666
677,1960-01-01,Middle Africa,Taro,628842.5555555555
678,1960-01-01,Middle Africa,Tea leaves,8291.888888888889
679,1960-01-01,Middle Africa,Tomatoes,71679.55555555556
680,1960-01-01,Middle Africa,Unmanufactured tobacco,13457.555555555555
681,1960-01-01,Middle Africa,Wheat,27655.555555555555
682,1960-01-01,Middle Africa,Yams,574090.3333333334
683,1960-01-01,Northern Africa,"Almonds, in shell",29530.444444444445
684,1960-01-01,Northern Africa,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",19323.333333333332
685,1960-01-01,Northern Africa,Apples,35417.22222222222
686,1960-01-01,Northern Africa,Apricots,69435.66666666667
687,1960-01-01,Northern Africa,Artichokes,85409.44444444444
688,1960-01-01,Northern Africa,Asparagus,21104.222222222223
689,1960-01-01,Northern Africa,Avocados,1000.0
690,1960-01-01,Northern Africa,Bananas,136405.88888888888
691,1960-01-01,Northern Africa,Barley,2375968.888888889
692,1960-01-01,Northern Africa,"Beans, dry",19221.11111111111
