,Area,Year,Item,Element Code,Unit,value
129767,Central America,2009-01-01,Oil palm fruit,5312,ha,245889.0
129768,Central America,2009-01-01,Oil palm fruit,5419,hg/ha,157568.0
129769,Central America,2009-01-01,Oil palm fruit,5510,tonnes,3874436.0
130152,Central America,2010-01-01,Oil palm fruit,5312,ha,263354.0
130153,Central America,2010-01-01,Oil palm fruit,5419,hg/ha,162518.0
130154,Central America,2010-01-01,Oil palm fruit,5510,tonnes,4279988.0
130536,Central America,2011-01-01,Oil palm fruit,5312,ha,281851.0
130537,Central America,2011-01-01,Oil palm fruit,5419,hg/ha,171109.0
130538,Central America,2011-01-01,Oil palm fruit,5510,tonnes,4822723.0
130921,Central America,2012-01-01,Oil palm fruit,5312,ha,314049.0
130922,Central America,2012-01-01,Oil palm fruit,5419,hg/ha,163542.0
130923,Central America,2012-01-01,Oil palm fruit,5510,tonnes,5136035.0
131304,Central America,2013-01-01,Oil palm fruit,5312,ha,373006.0
131305,Central America,2013-01-01,Oil palm fruit,5419,hg/ha,148934.0
131306,Central America,2013-01-01,Oil palm fruit,5510,tonnes,5555325.86
131687,Central America,2014-01-01,Oil palm fruit,5312,ha,402943.0
131688,Central America,2014-01-01,Oil palm fruit,5419,hg/ha,129799.0
131689,Central America,2014-01-01,Oil palm fruit,5510,tonnes,5230177.61
132074,Central America,2015-01-01,Oil palm fruit,5312,ha,450924.0
132075,Central America,2015-01-01,Oil palm fruit,5419,hg/ha,132624.0
132076,Central America,2015-01-01,Oil palm fruit,5510,tonnes,5980335.27
132461,Central America,2016-01-01,Oil palm fruit,5312,ha,482405.0
132462,Central America,2016-01-01,Oil palm fruit,5419,hg/ha,138602.0
132463,Central America,2016-01-01,Oil palm fruit,5510,tonnes,6686218.72
132846,Central America,2017-01-01,Oil palm fruit,5312,ha,520941.0
132847,Central America,2017-01-01,Oil palm fruit,5419,hg/ha,143389.0
132848,Central America,2017-01-01,Oil palm fruit,5510,tonnes,7469706.21
133233,Central America,2018-01-01,Oil palm fruit,5312,ha,558058.0
133234,Central America,2018-01-01,Oil palm fruit,5419,hg/ha,139851.0
133235,Central America,2018-01-01,Oil palm fruit,5510,tonnes,7804482.79
133620,Central America,2019-01-01,Oil palm fruit,5312,ha,594050.0
133621,Central America,2019-01-01,Oil palm fruit,5419,hg/ha,133990.0
133622,Central America,2019-01-01,Oil palm fruit,5510,tonnes,7959672.16
134007,Central America,2020-01-01,Oil palm fruit,5312,ha,651747.0
134008,Central America,2020-01-01,Oil palm fruit,5419,hg/ha,132171.0
134009,Central America,2020-01-01,Oil palm fruit,5510,tonnes,8614203.21
134380,Central America,2021-01-01,Oil palm fruit,5312,ha,666370.0
134381,Central America,2021-01-01,Oil palm fruit,5419,hg/ha,127965.0
134382,Central America,2021-01-01,Oil palm fruit,5510,tonnes,8527198.56
143473,Eastern Africa,1961-01-01,Oil palm fruit,5312,ha,1900.0
143474,Eastern Africa,1961-01-01,Oil palm fruit,5419,hg/ha,78947.0
143475,Eastern Africa,1961-01-01,Oil palm fruit,5510,tonnes,15000.0
143773,Eastern Africa,1962-01-01,Oil palm fruit,5312,ha,2800.0
143774,Eastern Africa,1962-01-01,Oil palm fruit,5419,hg/ha,89286.0
143775,Eastern Africa,1962-01-01,Oil palm fruit,5510,tonnes,25000.0
144073,Eastern Africa,1963-01-01,Oil palm fruit,5312,ha,2550.0
144074,Eastern Africa,1963-01-01,Oil palm fruit,5419,hg/ha,82353.0
144075,Eastern Africa,1963-01-01,Oil palm fruit,5510,tonnes,21000.0
144373,Eastern Africa,1964-01-01,Oil palm fruit,5312,ha,2550.0
144374,Eastern Africa,1964-01-01,Oil palm fruit,5419,hg/ha,82353.0
144375,Eastern Africa,1964-01-01,Oil palm fruit,5510,tonnes,21000.0
144673,Eastern Africa,1965-01-01,Oil palm fruit,5312,ha,2000.0
144674,Eastern Africa,1965-01-01,Oil palm fruit,5419,hg/ha,80000.0
144675,Eastern Africa,1965-01-01,Oil palm fruit,5510,tonnes,16000.0
144973,Eastern Africa,1966-01-01,Oil palm fruit,5312,ha,2000.0
144974,Eastern Africa,1966-01-01,Oil palm fruit,5419,hg/ha,80000.0
144975,Eastern Africa,1966-01-01,Oil palm fruit,5510,tonnes,16000.0
145273,Eastern Africa,1967-01-01,Oil palm fruit,5312,ha,2000.0
145274,Eastern Africa,1967-01-01,Oil palm fruit,5419,hg/ha,80000.0
145275,Eastern Africa,1967-01-01,Oil palm fruit,5510,tonnes,16000.0
145576,Eastern Africa,1968-01-01,Oil palm fruit,5312,ha,2100.0
145577,Eastern Africa,1968-01-01,Oil palm fruit,5419,hg/ha,85714.0
145578,Eastern Africa,1968-01-01,Oil palm fruit,5510,tonnes,18000.0
145879,Eastern Africa,1969-01-01,Oil palm fruit,5312,ha,2300.0
145880,Eastern Africa,1969-01-01,Oil palm fruit,5419,hg/ha,86957.0
145881,Eastern Africa,1969-01-01,Oil palm fruit,5510,tonnes,20000.0
146182,Eastern Africa,1970-01-01,Oil palm fruit,5312,ha,2400.0
146183,Eastern Africa,1970-01-01,Oil palm fruit,5419,hg/ha,90000.0
146184,Eastern Africa,1970-01-01,Oil palm fruit,5510,tonnes,21600.0
146485,Eastern Africa,1971-01-01,Oil palm fruit,5312,ha,5200.0
146486,Eastern Africa,1971-01-01,Oil palm fruit,5419,hg/ha,99808.0
146487,Eastern Africa,1971-01-01,Oil palm fruit,5510,tonnes,51900.0
146788,Eastern Africa,1972-01-01,Oil palm fruit,5312,ha,5100.0
146789,Eastern Africa,1972-01-01,Oil palm fruit,5419,hg/ha,99412.0
146790,Eastern Africa,1972-01-01,Oil palm fruit,5510,tonnes,50700.0
147091,Eastern Africa,1973-01-01,Oil palm fruit,5312,ha,5550.0
147092,Eastern Africa,1973-01-01,Oil palm fruit,5419,hg/ha,94144.0
147093,Eastern Africa,1973-01-01,Oil palm fruit,5510,tonnes,52250.0
147394,Eastern Africa,1974-01-01,Oil palm fruit,5312,ha,5450.0
147395,Eastern Africa,1974-01-01,Oil palm fruit,5419,hg/ha,96018.0
147396,Eastern Africa,1974-01-01,Oil palm fruit,5510,tonnes,52330.0
147701,Eastern Africa,1975-01-01,Oil palm fruit,5312,ha,6500.0
147702,Eastern Africa,1975-01-01,Oil palm fruit,5419,hg/ha,100154.0
147703,Eastern Africa,1975-01-01,Oil palm fruit,5510,tonnes,65100.0
148009,Eastern Africa,1976-01-01,Oil palm fruit,5312,ha,6200.0
148010,Eastern Africa,1976-01-01,Oil palm fruit,5419,hg/ha,91581.0
148011,Eastern Africa,1976-01-01,Oil palm fruit,5510,tonnes,56780.0
148317,Eastern Africa,1977-01-01,Oil palm fruit,5312,ha,6300.0
148318,Eastern Africa,1977-01-01,Oil palm fruit,5419,hg/ha,99921.0
148319,Eastern Africa,1977-01-01,Oil palm fruit,5510,tonnes,62950.0
148626,Eastern Africa,1978-01-01,Oil palm fruit,5312,ha,6700.0
148627,Eastern Africa,1978-01-01,Oil palm fruit,5419,hg/ha,105224.0
148628,Eastern Africa,1978-01-01,Oil palm fruit,5510,tonnes,70500.0
148935,Eastern Africa,1979-01-01,Oil palm fruit,5312,ha,6300.0
148936,Eastern Africa,1979-01-01,Oil palm fruit,5419,hg/ha,105397.0
148937,Eastern Africa,1979-01-01,Oil palm fruit,5510,tonnes,66400.0
149243,Eastern Africa,1980-01-01,Oil palm fruit,5312,ha,6500.0
149244,Eastern Africa,1980-01-01,Oil palm fruit,5419,hg/ha,105077.0
149245,Eastern Africa,1980-01-01,Oil palm fruit,5510,tonnes,68300.0
149551,Eastern Africa,1981-01-01,Oil palm fruit,5312,ha,6500.0
149552,Eastern Africa,1981-01-01,Oil palm fruit,5419,hg/ha,104615.0
149553,Eastern Africa,1981-01-01,Oil palm fruit,5510,tonnes,68000.0
149860,Eastern Africa,1982-01-01,Oil palm fruit,5312,ha,6750.0
149861,Eastern Africa,1982-01-01,Oil palm fruit,5419,hg/ha,105185.0
149862,Eastern Africa,1982-01-01,Oil palm fruit,5510,tonnes,71000.0
150169,Eastern Africa,1983-01-01,Oil palm fruit,5312,ha,6750.0
150170,Eastern Africa,1983-01-01,Oil palm fruit,5419,hg/ha,105185.0
150171,Eastern Africa,1983-01-01,Oil palm fruit,5510,tonnes,71000.0
150480,Eastern Africa,1984-01-01,Oil palm fruit,5312,ha,6750.0
150481,Eastern Africa,1984-01-01,Oil palm fruit,5419,hg/ha,105185.0
150482,Eastern Africa,1984-01-01,Oil palm fruit,5510,tonnes,71000.0
150793,Eastern Africa,1985-01-01,Oil palm fruit,5312,ha,6800.0
150794,Eastern Africa,1985-01-01,Oil palm fruit,5419,hg/ha,108088.0
150795,Eastern Africa,1985-01-01,Oil palm fruit,5510,tonnes,73500.0
151108,Eastern Africa,1986-01-01,Oil palm fruit,5312,ha,7000.0
151109,Eastern Africa,1986-01-01,Oil palm fruit,5419,hg/ha,107143.0
151110,Eastern Africa,1986-01-01,Oil palm fruit,5510,tonnes,75000.0
151425,Eastern Africa,1987-01-01,Oil palm fruit,5312,ha,7000.0
151426,Eastern Africa,1987-01-01,Oil palm fruit,5419,hg/ha,110429.0
151427,Eastern Africa,1987-01-01,Oil palm fruit,5510,tonnes,77300.0
151742,Eastern Africa,1988-01-01,Oil palm fruit,5312,ha,7000.0
151743,Eastern Africa,1988-01-01,Oil palm fruit,5419,hg/ha,114429.0
151744,Eastern Africa,1988-01-01,Oil palm fruit,5510,tonnes,80100.0
152060,Eastern Africa,1989-01-01,Oil palm fruit,5312,ha,7350.0
152061,Eastern Africa,1989-01-01,Oil palm fruit,5419,hg/ha,107891.0
152062,Eastern Africa,1989-01-01,Oil palm fruit,5510,tonnes,79300.0
152384,Eastern Africa,1990-01-01,Oil palm fruit,5312,ha,7400.0
152385,Eastern Africa,1990-01-01,Oil palm fruit,5419,hg/ha,116486.0
152386,Eastern Africa,1990-01-01,Oil palm fruit,5510,tonnes,86200.0
152734,Eastern Africa,1991-01-01,Oil palm fruit,5312,ha,7400.0
152735,Eastern Africa,1991-01-01,Oil palm fruit,5419,hg/ha,119595.0
152736,Eastern Africa,1991-01-01,Oil palm fruit,5510,tonnes,88500.0
153089,Eastern Africa,1992-01-01,Oil palm fruit,5312,ha,7500.0
153090,Eastern Africa,1992-01-01,Oil palm fruit,5419,hg/ha,120533.0
153091,Eastern Africa,1992-01-01,Oil palm fruit,5510,tonnes,90400.0
153447,Eastern Africa,1993-01-01,Oil palm fruit,5312,ha,7550.0
153448,Eastern Africa,1993-01-01,Oil palm fruit,5419,hg/ha,121854.0
153449,Eastern Africa,1993-01-01,Oil palm fruit,5510,tonnes,92000.0
153807,Eastern Africa,1994-01-01,Oil palm fruit,5312,ha,7450.0
153808,Eastern Africa,1994-01-01,Oil palm fruit,5419,hg/ha,118792.0
153809,Eastern Africa,1994-01-01,Oil palm fruit,5510,tonnes,88500.0
154167,Eastern Africa,1995-01-01,Oil palm fruit,5312,ha,7450.0
154168,Eastern Africa,1995-01-01,Oil palm fruit,5419,hg/ha,121477.0
154169,Eastern Africa,1995-01-01,Oil palm fruit,5510,tonnes,90500.0
154527,Eastern Africa,1996-01-01,Oil palm fruit,5312,ha,7450.0
154528,Eastern Africa,1996-01-01,Oil palm fruit,5419,hg/ha,121477.0
154529,Eastern Africa,1996-01-01,Oil palm fruit,5510,tonnes,90500.0
154887,Eastern Africa,1997-01-01,Oil palm fruit,5312,ha,7450.0
154888,Eastern Africa,1997-01-01,Oil palm fruit,5419,hg/ha,122148.0
154889,Eastern Africa,1997-01-01,Oil palm fruit,5510,tonnes,91000.0
155247,Eastern Africa,1998-01-01,Oil palm fruit,5312,ha,7550.0
155248,Eastern Africa,1998-01-01,Oil palm fruit,5419,hg/ha,123841.0
155249,Eastern Africa,1998-01-01,Oil palm fruit,5510,tonnes,93500.0
155610,Eastern Africa,1999-01-01,Oil palm fruit,5312,ha,7550.0
155611,Eastern Africa,1999-01-01,Oil palm fruit,5419,hg/ha,129801.0
155612,Eastern Africa,1999-01-01,Oil palm fruit,5510,tonnes,98000.0
155973,Eastern Africa,2000-01-01,Oil palm fruit,5312,ha,7500.0
155974,Eastern Africa,2000-01-01,Oil palm fruit,5419,hg/ha,130667.0
155975,Eastern Africa,2000-01-01,Oil palm fruit,5510,tonnes,98000.0
156336,Eastern Africa,2001-01-01,Oil palm fruit,5312,ha,7250.0
156337,Eastern Africa,2001-01-01,Oil palm fruit,5419,hg/ha,130345.0
156338,Eastern Africa,2001-01-01,Oil palm fruit,5510,tonnes,94500.0
156699,Eastern Africa,2002-01-01,Oil palm fruit,5312,ha,7400.0
156700,Eastern Africa,2002-01-01,Oil palm fruit,5419,hg/ha,131081.0
156701,Eastern Africa,2002-01-01,Oil palm fruit,5510,tonnes,97000.0
157062,Eastern Africa,2003-01-01,Oil palm fruit,5312,ha,7800.0
157063,Eastern Africa,2003-01-01,Oil palm fruit,5419,hg/ha,129487.0
157064,Eastern Africa,2003-01-01,Oil palm fruit,5510,tonnes,101000.0
157425,Eastern Africa,2004-01-01,Oil palm fruit,5312,ha,8300.0
157426,Eastern Africa,2004-01-01,Oil palm fruit,5419,hg/ha,127711.0
157427,Eastern Africa,2004-01-01,Oil palm fruit,5510,tonnes,106000.0
157791,Eastern Africa,2005-01-01,Oil palm fruit,5312,ha,9600.0
157792,Eastern Africa,2005-01-01,Oil palm fruit,5419,hg/ha,123958.0
157793,Eastern Africa,2005-01-01,Oil palm fruit,5510,tonnes,119000.0
158157,Eastern Africa,2006-01-01,Oil palm fruit,5312,ha,11800.0
158158,Eastern Africa,2006-01-01,Oil palm fruit,5419,hg/ha,119492.0
158159,Eastern Africa,2006-01-01,Oil palm fruit,5510,tonnes,141000.0
158523,Eastern Africa,2007-01-01,Oil palm fruit,5312,ha,14800.0
158524,Eastern Africa,2007-01-01,Oil palm fruit,5419,hg/ha,115541.0
158525,Eastern Africa,2007-01-01,Oil palm fruit,5510,tonnes,171000.0
158889,Eastern Africa,2008-01-01,Oil palm fruit,5312,ha,15810.0
158890,Eastern Africa,2008-01-01,Oil palm fruit,5419,hg/ha,114548.0
158891,Eastern Africa,2008-01-01,Oil palm fruit,5510,tonnes,181100.0
159255,Eastern Africa,2009-01-01,Oil palm fruit,5312,ha,15310.0
159256,Eastern Africa,2009-01-01,Oil palm fruit,5419,hg/ha,115023.0
159257,Eastern Africa,2009-01-01,Oil palm fruit,5510,tonnes,176100.0
159622,Eastern Africa,2010-01-01,Oil palm fruit,5312,ha,15020.0
159623,Eastern Africa,2010-01-01,Oil palm fruit,5419,hg/ha,116312.0
159624,Eastern Africa,2010-01-01,Oil palm fruit,5510,tonnes,174700.0
159992,Eastern Africa,2011-01-01,Oil palm fruit,5312,ha,13820.0
159993,Eastern Africa,2011-01-01,Oil palm fruit,5419,hg/ha,117366.0
159994,Eastern Africa,2011-01-01,Oil palm fruit,5510,tonnes,162200.0
160365,Eastern Africa,2012-01-01,Oil palm fruit,5312,ha,14250.0
160366,Eastern Africa,2012-01-01,Oil palm fruit,5419,hg/ha,116842.0
160367,Eastern Africa,2012-01-01,Oil palm fruit,5510,tonnes,166500.0
160738,Eastern Africa,2013-01-01,Oil palm fruit,5312,ha,14950.0
160739,Eastern Africa,2013-01-01,Oil palm fruit,5419,hg/ha,115518.0
160740,Eastern Africa,2013-01-01,Oil palm fruit,5510,tonnes,172700.0
161111,Eastern Africa,2014-01-01,Oil palm fruit,5312,ha,15655.0
161112,Eastern Africa,2014-01-01,Oil palm fruit,5419,hg/ha,114542.0
161113,Eastern Africa,2014-01-01,Oil palm fruit,5510,tonnes,179318.37
161481,Eastern Africa,2015-01-01,Oil palm fruit,5312,ha,15848.0
161482,Eastern Africa,2015-01-01,Oil palm fruit,5419,hg/ha,114220.0
161483,Eastern Africa,2015-01-01,Oil palm fruit,5510,tonnes,181013.51
161851,Eastern Africa,2016-01-01,Oil palm fruit,5312,ha,15925.0
161852,Eastern Africa,2016-01-01,Oil palm fruit,5419,hg/ha,113868.0
161853,Eastern Africa,2016-01-01,Oil palm fruit,5510,tonnes,181339.41
162221,Eastern Africa,2017-01-01,Oil palm fruit,5312,ha,16027.0
162222,Eastern Africa,2017-01-01,Oil palm fruit,5419,hg/ha,113448.0
162223,Eastern Africa,2017-01-01,Oil palm fruit,5510,tonnes,181827.75
162594,Eastern Africa,2018-01-01,Oil palm fruit,5312,ha,15933.0
162595,Eastern Africa,2018-01-01,Oil palm fruit,5419,hg/ha,117504.0
162596,Eastern Africa,2018-01-01,Oil palm fruit,5510,tonnes,187220.15
162967,Eastern Africa,2019-01-01,Oil palm fruit,5312,ha,16273.0
162968,Eastern Africa,2019-01-01,Oil palm fruit,5419,hg/ha,114727.0
162969,Eastern Africa,2019-01-01,Oil palm fruit,5510,tonnes,186691.83
163339,Eastern Africa,2020-01-01,Oil palm fruit,5312,ha,16319.0
163340,Eastern Africa,2020-01-01,Oil palm fruit,5419,hg/ha,114130.0
163341,Eastern Africa,2020-01-01,Oil palm fruit,5510,tonnes,186246.73
163696,Eastern Africa,2021-01-01,Oil palm fruit,5312,ha,16177.0
163697,Eastern Africa,2021-01-01,Oil palm fruit,5419,hg/ha,115453.0
163698,Eastern Africa,2021-01-01,Oil palm fruit,5510,tonnes,186763.74
164016,Eastern Asia,1961-01-01,Oil palm fruit,5510,tonnes,120000.0
164346,Eastern Asia,1962-01-01,Oil palm fruit,5510,tonnes,120000.0
164676,Eastern Asia,1963-01-01,Oil palm fruit,5510,tonnes,120000.0
165006,Eastern Asia,1964-01-01,Oil palm fruit,5510,tonnes,120000.0
165336,Eastern Asia,1965-01-01,Oil palm fruit,5510,tonnes,120000.0
165667,Eastern Asia,1966-01-01,Oil palm fruit,5510,tonnes,180000.0
165998,Eastern Asia,1967-01-01,Oil palm fruit,5510,tonnes,216000.0
166329,Eastern Asia,1968-01-01,Oil palm fruit,5510,tonnes,264000.0
166660,Eastern Asia,1969-01-01,Oil palm fruit,5510,tonnes,300000.0
166991,Eastern Asia,1970-01-01,Oil palm fruit,5510,tonnes,336000.0
167322,Eastern Asia,1971-01-01,Oil palm fruit,5510,tonnes,384000.0
167656,Eastern Asia,1972-01-01,Oil palm fruit,5510,tonnes,444000.0
167990,Eastern Asia,1973-01-01,Oil palm fruit,5510,tonnes,456000.0
168324,Eastern Asia,1974-01-01,Oil palm fruit,5510,tonnes,468000.0
168658,Eastern Asia,1975-01-01,Oil palm fruit,5510,tonnes,468000.0
168995,Eastern Asia,1976-01-01,Oil palm fruit,5510,tonnes,492000.0
169332,Eastern Asia,1977-01-01,Oil palm fruit,5510,tonnes,480000.0
169669,Eastern Asia,1978-01-01,Oil palm fruit,5510,tonnes,504000.0
170006,Eastern Asia,1979-01-01,Oil palm fruit,5510,tonnes,516000.0
170343,Eastern Asia,1980-01-01,Oil palm fruit,5510,tonnes,480000.0
170680,Eastern Asia,1981-01-01,Oil palm fruit,5510,tonnes,492000.0
171017,Eastern Asia,1982-01-01,Oil palm fruit,5510,tonnes,540000.0
171354,Eastern Asia,1983-01-01,Oil palm fruit,5510,tonnes,564000.0
171694,Eastern Asia,1984-01-01,Oil palm fruit,5510,tonnes,552000.0
172051,Eastern Asia,1985-01-01,Oil palm fruit,5312,ha,55000.0
172052,Eastern Asia,1985-01-01,Oil palm fruit,5419,hg/ha,130909.0
172053,Eastern Asia,1985-01-01,Oil palm fruit,5510,tonnes,720000.0
172423,Eastern Asia,1986-01-01,Oil palm fruit,5312,ha,53000.0
172424,Eastern Asia,1986-01-01,Oil palm fruit,5419,hg/ha,135849.0
172425,Eastern Asia,1986-01-01,Oil palm fruit,5510,tonnes,720000.0
172795,Eastern Asia,1987-01-01,Oil palm fruit,5312,ha,50500.0
172796,Eastern Asia,1987-01-01,Oil palm fruit,5419,hg/ha,132673.0
172797,Eastern Asia,1987-01-01,Oil palm fruit,5510,tonnes,670000.0
173170,Eastern Asia,1988-01-01,Oil palm fruit,5312,ha,50500.0
173171,Eastern Asia,1988-01-01,Oil palm fruit,5419,hg/ha,126733.0
173172,Eastern Asia,1988-01-01,Oil palm fruit,5510,tonnes,640000.0
173545,Eastern Asia,1989-01-01,Oil palm fruit,5312,ha,47000.0
173546,Eastern Asia,1989-01-01,Oil palm fruit,5419,hg/ha,129787.0
173547,Eastern Asia,1989-01-01,Oil palm fruit,5510,tonnes,610000.0
173921,Eastern Asia,1990-01-01,Oil palm fruit,5312,ha,43000.0
173922,Eastern Asia,1990-01-01,Oil palm fruit,5419,hg/ha,123256.0
173923,Eastern Asia,1990-01-01,Oil palm fruit,5510,tonnes,530000.0
174313,Eastern Asia,1991-01-01,Oil palm fruit,5312,ha,41000.0
174314,Eastern Asia,1991-01-01,Oil palm fruit,5419,hg/ha,136585.0
174315,Eastern Asia,1991-01-01,Oil palm fruit,5510,tonnes,560000.0
174716,Eastern Asia,1992-01-01,Oil palm fruit,5312,ha,41000.0
174717,Eastern Asia,1992-01-01,Oil palm fruit,5419,hg/ha,140244.0
174718,Eastern Asia,1992-01-01,Oil palm fruit,5510,tonnes,575000.0
175121,Eastern Asia,1993-01-01,Oil palm fruit,5312,ha,41000.0
175122,Eastern Asia,1993-01-01,Oil palm fruit,5419,hg/ha,146341.0
175123,Eastern Asia,1993-01-01,Oil palm fruit,5510,tonnes,600000.0
175524,Eastern Asia,1994-01-01,Oil palm fruit,5312,ha,41000.0
175525,Eastern Asia,1994-01-01,Oil palm fruit,5419,hg/ha,146341.0
175526,Eastern Asia,1994-01-01,Oil palm fruit,5510,tonnes,600000.0
175926,Eastern Asia,1995-01-01,Oil palm fruit,5312,ha,41000.0
175927,Eastern Asia,1995-01-01,Oil palm fruit,5419,hg/ha,146341.0
175928,Eastern Asia,1995-01-01,Oil palm fruit,5510,tonnes,600000.0
176328,Eastern Asia,1996-01-01,Oil palm fruit,5312,ha,42000.0
176329,Eastern Asia,1996-01-01,Oil palm fruit,5419,hg/ha,144762.0
176330,Eastern Asia,1996-01-01,Oil palm fruit,5510,tonnes,608000.0
176730,Eastern Asia,1997-01-01,Oil palm fruit,5312,ha,42000.0
176731,Eastern Asia,1997-01-01,Oil palm fruit,5419,hg/ha,146429.0
176732,Eastern Asia,1997-01-01,Oil palm fruit,5510,tonnes,615000.0
177132,Eastern Asia,1998-01-01,Oil palm fruit,5312,ha,43000.0
177133,Eastern Asia,1998-01-01,Oil palm fruit,5419,hg/ha,144651.0
177134,Eastern Asia,1998-01-01,Oil palm fruit,5510,tonnes,622000.0
177532,Eastern Asia,1999-01-01,Oil palm fruit,5312,ha,43000.0
177533,Eastern Asia,1999-01-01,Oil palm fruit,5419,hg/ha,146512.0
177534,Eastern Asia,1999-01-01,Oil palm fruit,5510,tonnes,630000.0
177933,Eastern Asia,2000-01-01,Oil palm fruit,5312,ha,45000.0
177934,Eastern Asia,2000-01-01,Oil palm fruit,5419,hg/ha,142222.0
177935,Eastern Asia,2000-01-01,Oil palm fruit,5510,tonnes,640000.0
178334,Eastern Asia,2001-01-01,Oil palm fruit,5312,ha,47000.0
178335,Eastern Asia,2001-01-01,Oil palm fruit,5419,hg/ha,138298.0
178336,Eastern Asia,2001-01-01,Oil palm fruit,5510,tonnes,650000.0
178735,Eastern Asia,2002-01-01,Oil palm fruit,5312,ha,47000.0
178736,Eastern Asia,2002-01-01,Oil palm fruit,5419,hg/ha,140426.0
178737,Eastern Asia,2002-01-01,Oil palm fruit,5510,tonnes,660000.0
179139,Eastern Asia,2003-01-01,Oil palm fruit,5312,ha,47000.0
179140,Eastern Asia,2003-01-01,Oil palm fruit,5419,hg/ha,142553.0
179141,Eastern Asia,2003-01-01,Oil palm fruit,5510,tonnes,670000.0
179543,Eastern Asia,2004-01-01,Oil palm fruit,5312,ha,47000.0
179544,Eastern Asia,2004-01-01,Oil palm fruit,5419,hg/ha,143617.0
179545,Eastern Asia,2004-01-01,Oil palm fruit,5510,tonnes,675000.0
179946,Eastern Asia,2005-01-01,Oil palm fruit,5312,ha,47000.0
179947,Eastern Asia,2005-01-01,Oil palm fruit,5419,hg/ha,143617.0
179948,Eastern Asia,2005-01-01,Oil palm fruit,5510,tonnes,675000.0
180349,Eastern Asia,2006-01-01,Oil palm fruit,5312,ha,45000.0
180350,Eastern Asia,2006-01-01,Oil palm fruit,5419,hg/ha,144444.0
180351,Eastern Asia,2006-01-01,Oil palm fruit,5510,tonnes,650000.0
180752,Eastern Asia,2007-01-01,Oil palm fruit,5312,ha,48000.0
180753,Eastern Asia,2007-01-01,Oil palm fruit,5419,hg/ha,138542.0
180754,Eastern Asia,2007-01-01,Oil palm fruit,5510,tonnes,665000.0
181155,Eastern Asia,2008-01-01,Oil palm fruit,5312,ha,48000.0
181156,Eastern Asia,2008-01-01,Oil palm fruit,5419,hg/ha,139167.0
181157,Eastern Asia,2008-01-01,Oil palm fruit,5510,tonnes,668000.0
181558,Eastern Asia,2009-01-01,Oil palm fruit,5312,ha,50000.0
181559,Eastern Asia,2009-01-01,Oil palm fruit,5419,hg/ha,134000.0
181560,Eastern Asia,2009-01-01,Oil palm fruit,5510,tonnes,670000.0
181962,Eastern Asia,2010-01-01,Oil palm fruit,5312,ha,47000.0
181963,Eastern Asia,2010-01-01,Oil palm fruit,5419,hg/ha,140426.0
181964,Eastern Asia,2010-01-01,Oil palm fruit,5510,tonnes,660000.0
182367,Eastern Asia,2011-01-01,Oil palm fruit,5312,ha,48000.0
182368,Eastern Asia,2011-01-01,Oil palm fruit,5419,hg/ha,135417.0
182369,Eastern Asia,2011-01-01,Oil palm fruit,5510,tonnes,650000.0
182775,Eastern Asia,2012-01-01,Oil palm fruit,5312,ha,49000.0
182776,Eastern Asia,2012-01-01,Oil palm fruit,5419,hg/ha,134694.0
182777,Eastern Asia,2012-01-01,Oil palm fruit,5510,tonnes,660000.0
183183,Eastern Asia,2013-01-01,Oil palm fruit,5312,ha,50000.0
183184,Eastern Asia,2013-01-01,Oil palm fruit,5419,hg/ha,134000.0
183185,Eastern Asia,2013-01-01,Oil palm fruit,5510,tonnes,670000.0
183591,Eastern Asia,2014-01-01,Oil palm fruit,5312,ha,50352.0
183592,Eastern Asia,2014-01-01,Oil palm fruit,5419,hg/ha,134233.0
183593,Eastern Asia,2014-01-01,Oil palm fruit,5510,tonnes,675887.72
183999,Eastern Asia,2015-01-01,Oil palm fruit,5312,ha,49576.0
184000,Eastern Asia,2015-01-01,Oil palm fruit,5419,hg/ha,134405.0
184001,Eastern Asia,2015-01-01,Oil palm fruit,5510,tonnes,666329.26
184407,Eastern Asia,2016-01-01,Oil palm fruit,5312,ha,49416.0
184408,Eastern Asia,2016-01-01,Oil palm fruit,5419,hg/ha,134119.0
184409,Eastern Asia,2016-01-01,Oil palm fruit,5510,tonnes,662758.09
184816,Eastern Asia,2017-01-01,Oil palm fruit,5312,ha,49407.0
184817,Eastern Asia,2017-01-01,Oil palm fruit,5419,hg/ha,133612.0
184818,Eastern Asia,2017-01-01,Oil palm fruit,5510,tonnes,660134.93
185225,Eastern Asia,2018-01-01,Oil palm fruit,5312,ha,50059.0
185226,Eastern Asia,2018-01-01,Oil palm fruit,5419,hg/ha,133098.0
185227,Eastern Asia,2018-01-01,Oil palm fruit,5510,tonnes,666281.22
185634,Eastern Asia,2019-01-01,Oil palm fruit,5312,ha,50225.0
185635,Eastern Asia,2019-01-01,Oil palm fruit,5419,hg/ha,132510.0
185636,Eastern Asia,2019-01-01,Oil palm fruit,5510,tonnes,665534.54
186042,Eastern Asia,2020-01-01,Oil palm fruit,5312,ha,50404.0
186043,Eastern Asia,2020-01-01,Oil palm fruit,5419,hg/ha,132072.0
186044,Eastern Asia,2020-01-01,Oil palm fruit,5510,tonnes,665701.65
186435,Eastern Asia,2021-01-01,Oil palm fruit,5312,ha,50585.0
